"1 _ 1",,,,,,"2 _ 3",,,,,,"3 _ 1",,,,,
"时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)","时间","载荷","行程","引伸计1","引伸计1(应变)","行程(应变)"
"sec","N","mm","mm","%","%","sec","N","mm","mm","%","%","sec","N","mm","mm","%","%"
"7.95","1626.229","0.13225","0.0119506","0.0239012","0.2404545","7.95","2418.309","0.1323917","0.0185497","0.0370994","0.2407121","7.95","2408.281","0.1322833","0.0186283","0.0372566","0.2405151"
"7.96","1627.626","0.1324167","0.0119656","0.0239312","0.2407576","7.96","2420.422","0.1325583","0.0185752","0.0371504","0.2410152","7.96","2410.39","0.1324417","0.0186493","0.0372986","0.240803"
"7.97","1629.023","0.1325833","0.0119803","0.0239606","0.2410606","7.97","2422.533","0.132725","0.0185992","0.0371984","0.2413182","7.97","2412.498","0.1326083","0.0186724","0.0373448","0.2411061"
"7.98","1630.419","0.13275","0.0119943","0.0239886","0.2413637","7.98","2424.642","0.1328917","0.0186213","0.0372426","0.2416212","7.98","2414.603","0.1327833","0.0186971","0.0373942","0.2414243"
"7.99","1631.814","0.1329167","0.0120076","0.0240152","0.2416667","7.99","2426.749","0.1330583","0.0186412","0.0372824","0.2419243","7.99","2416.707","0.13295","0.0187227","0.0374454","0.2417273"
"8","1633.208","0.1330833","0.0120207","0.0240414","0.2419697","8","2428.854","0.133225","0.018659","0.037318","0.2422273","8","2418.808","0.1331167","0.0187484","0.0374968","0.2420303"
"8.01","1634.6","0.1332583","0.0120336","0.0240672","0.2422879","8.01","2430.959","0.1333917","0.0186756","0.0373512","0.2425303","8.01","2420.91","0.133275","0.0187733","0.0375466","0.2423182"
"8.02","1635.989","0.1334167","0.0120467","0.0240934","0.2425758","8.02","2433.063","0.1335583","0.0186915","0.037383","0.2428333","8.02","2423.012","0.1334417","0.0187969","0.0375938","0.2426212"
"8.03","1637.376","0.1335833","0.0120599","0.0241198","0.2428788","8.03","2435.166","0.133725","0.0187067","0.0374134","0.2431364","8.03","2425.117","0.1336167","0.0188192","0.0376384","0.2429394"
"8.04","1638.763","0.13375","0.0120732","0.0241464","0.2431818","8.04","2437.268","0.1338917","0.0187217","0.0374434","0.2434394","8.04","2427.224","0.1337833","0.0188407","0.0376814","0.2432424"
"8.05","1640.148","0.1339167","0.0120859","0.0241718","0.2434848","8.05","2439.368","0.1340667","0.0187371","0.0374742","0.2437576","8.05","2429.334","0.1339417","0.0188617","0.0377234","0.2435303"
"8.06","1641.529","0.1340833","0.0120979","0.0241958","0.2437879","8.06","2441.467","0.1342333","0.0187532","0.0375064","0.2440606","8.06","2431.445","0.1341083","0.018882","0.037764","0.2438333"
"8.07","1642.907","0.13425","0.0121086","0.0242172","0.2440909","8.07","2443.564","0.1344","0.0187704","0.0375408","0.2443636","8.07","2433.558","0.134275","0.0189009","0.0378018","0.2441364"
"8.08","1644.281","0.1344167","0.0121172","0.0242344","0.2443939","8.08","2445.659","0.1345583","0.0187883","0.0375766","0.2446515","8.08","2435.673","0.1344417","0.0189188","0.0378376","0.2444394"
"8.09","1645.649","0.1345833","0.0121236","0.0242472","0.244697","8.09","2447.753","0.134725","0.0188066","0.0376132","0.2449546","8.09","2437.789","0.1346083","0.0189361","0.0378722","0.2447424"
"8.1","1647.013","0.1347583","0.0121281","0.0242562","0.2450152","8.1","2449.848","0.1349","0.0188255","0.037651","0.2452727","8.1","2439.908","0.134775","0.0189537","0.0379074","0.2450455"
"8.11","1648.375","0.1349167","0.0121317","0.0242634","0.245303","8.11","2451.945","0.1350667","0.0188455","0.037691","0.2455758","8.11","2442.029","0.13495","0.0189722","0.0379444","0.2453636"
"8.12","1649.736","0.1350833","0.0121364","0.0242728","0.2456061","8.12","2454.045","0.135225","0.0188664","0.0377328","0.2458636","8.12","2444.148","0.1351167","0.0189917","0.0379834","0.2456667"
"8.13","1651.098","0.13525","0.0121437","0.0242874","0.2459091","8.13","2456.148","0.1353917","0.0188883","0.0377766","0.2461667","8.13","2446.266","0.135275","0.0190115","0.038023","0.2459546"
"8.14","1652.463","0.1354167","0.0121538","0.0243076","0.2462121","8.14","2458.252","0.1355583","0.0189108","0.0378216","0.2464697","8.14","2448.381","0.1354417","0.0190309","0.0380618","0.2462576"
"8.15","1653.833","0.1355833","0.0121666","0.0243332","0.2465152","8.15","2460.356","0.135725","0.0189337","0.0378674","0.2467727","8.15","2450.493","0.1356083","0.0190494","0.0380988","0.2465606"
"8.16","1655.205","0.13575","0.0121815","0.024363","0.2468182","8.16","2462.459","0.1358917","0.0189569","0.0379138","0.2470758","8.16","2452.603","0.135775","0.0190672","0.0381344","0.2468636"
"8.17","1656.58","0.1359167","0.0121972","0.0243944","0.2471212","8.17","2464.561","0.1360583","0.01898","0.03796","0.2473788","8.17","2454.711","0.1359417","0.0190854","0.0381708","0.2471667"
"8.18","1657.958","0.1360833","0.0122126","0.0244252","0.2474242","8.18","2466.66","0.1362333","0.019002","0.038004","0.247697","8.18","2456.819","0.1361083","0.0191042","0.0382084","0.2474697"
"8.19","1659.339","0.13625","0.0122276","0.0244552","0.2477273","8.19","2468.756","0.1363917","0.0190228","0.0380456","0.2479848","8.19","2458.927","0.136275","0.0191238","0.0382476","0.2477727"
"8.2","1660.722","0.1364167","0.0122426","0.0244852","0.2480303","8.2","2470.85","0.1365583","0.0190423","0.0380846","0.2482879","8.2","2461.036","0.1364417","0.019144","0.038288","0.2480757"
"8.21","1662.105","0.1365833","0.012258","0.024516","0.2483333","8.21","2472.941","0.136725","0.0190611","0.0381222","0.2485909","8.21","2463.145","0.1366083","0.0191648","0.0383296","0.2483788"
"8.22","1663.487","0.13675","0.0122745","0.024549","0.2486364","8.22","2475.033","0.1368917","0.0190791","0.0381582","0.2488939","8.22","2465.252","0.136775","0.0191866","0.0383732","0.2486818"
"8.23","1664.867","0.1369167","0.0122923","0.0245846","0.2489394","8.23","2477.124","0.1370667","0.0190966","0.0381932","0.2492121","8.23","2467.356","0.1369417","0.0192096","0.0384192","0.2489849"
"8.24","1666.245","0.1370833","0.0123108","0.0246216","0.2492424","8.24","2479.214","0.137225","0.0191147","0.0382294","0.2495","8.24","2469.458","0.1371167","0.0192332","0.0384664","0.249303"
"8.25","1667.619","0.13725","0.0123288","0.0246576","0.2495455","8.25","2481.302","0.1373917","0.0191336","0.0382672","0.249803","8.25","2471.559","0.137275","0.0192567","0.0385134","0.2495909"
"8.26","1668.988","0.1374167","0.0123462","0.0246924","0.2498485","8.26","2483.391","0.1375583","0.0191538","0.0383076","0.2501061","8.26","2473.659","0.1374417","0.0192795","0.038559","0.2498939"
"8.27","1670.353","0.1375833","0.0123627","0.0247254","0.2501515","8.27","2485.478","0.1377333","0.0191751","0.0383502","0.2504243","8.27","2475.76","0.1376083","0.019301","0.038602","0.250197"
"8.28","1671.715","0.13775","0.0123777","0.0247554","0.2504545","8.28","2487.565","0.1379","0.0191964","0.0383928","0.2507273","8.28","2477.861","0.1377833","0.0193216","0.0386432","0.2505152"
"8.29","1673.075","0.1379167","0.0123916","0.0247832","0.2507576","8.29","2489.653","0.1380667","0.0192171","0.0384342","0.2510303","8.29","2479.963","0.1379417","0.019341","0.038682","0.2508031"
"8.3","1674.433","0.1380833","0.0124053","0.0248106","0.2510606","8.3","2491.741","0.1382333","0.0192371","0.0384742","0.2513334","8.3","2482.067","0.1381083","0.0193593","0.0387186","0.2511061"
"8.31","1675.791","0.13825","0.0124191","0.0248382","0.2513637","8.31","2493.831","0.1384","0.0192572","0.0385144","0.2516364","8.31","2484.173","0.138275","0.019377","0.038754","0.2514091"
"8.32","1677.148","0.1384167","0.0124326","0.0248652","0.2516667","8.32","2495.921","0.1385667","0.0192782","0.0385564","0.2519394","8.32","2486.277","0.1384417","0.0193943","0.0387886","0.2517121"
"8.33","1678.505","0.1385833","0.0124457","0.0248914","0.2519697","8.33","2498.012","0.1387333","0.0193006","0.0386012","0.2522424","8.33","2488.379","0.1386083","0.019412","0.038824","0.2520152"
"8.34","1679.861","0.13875","0.0124587","0.0249174","0.2522727","8.34","2500.107","0.1388917","0.019324","0.038648","0.2525303","8.34","2490.48","0.138775","0.0194304","0.0388608","0.2523182"
"8.35","1681.212","0.1389167","0.0124715","0.024943","0.2525758","8.35","2502.205","0.1390583","0.0193479","0.0386958","0.2528333","8.35","2492.579","0.1389417","0.0194496","0.0388992","0.2526212"
"8.36","1682.559","0.1390833","0.0124845","0.024969","0.2528788","8.36","2504.303","0.139225","0.019372","0.038744","0.2531364","8.36","2494.678","0.1391083","0.0194702","0.0389404","0.2529242"
"8.37","1683.901","0.13925","0.012498","0.024996","0.2531818","8.37","2506.403","0.1394","0.0193959","0.0387918","0.2534545","8.37","2496.78","0.139275","0.0194922","0.0389844","0.2532273"
"8.38","1685.241","0.1394167","0.0125122","0.0250244","0.2534848","8.38","2508.502","0.1395667","0.0194188","0.0388376","0.2537576","8.38","2498.884","0.1394417","0.0195152","0.0390304","0.2535303"
"8.39","1686.581","0.1395833","0.0125269","0.0250538","0.2537879","8.39","2510.601","0.139725","0.0194397","0.0388794","0.2540455","8.39","2500.989","0.1396083","0.019539","0.039078","0.2538334"
"8.4","1687.918","0.13975","0.0125408","0.0250816","0.2540909","8.4","2512.701","0.1399","0.0194591","0.0389182","0.2543636","8.4","2503.095","0.139775","0.0195637","0.0391274","0.2541364"
"8.41","1689.255","0.1399167","0.0125527","0.0251054","0.254394","8.41","2514.8","0.1400667","0.0194772","0.0389544","0.2546667","8.41","2505.202","0.13995","0.0195887","0.0391774","0.2544546"
"8.42","1690.59","0.1400833","0.0125613","0.0251226","0.254697","8.42","2516.898","0.140225","0.0194945","0.038989","0.2549545","8.42","2507.31","0.1401167","0.0196136","0.0392272","0.2547576"
"8.43","1691.924","0.14025","0.0125669","0.0251338","0.255","8.43","2518.994","0.1403917","0.0195114","0.0390228","0.2552576","8.43","2509.42","0.140275","0.0196383","0.0392766","0.2550454"
"8.44","1693.256","0.1404167","0.0125706","0.0251412","0.255303","8.44","2521.087","0.1405667","0.0195289","0.0390578","0.2555757","8.44","2511.532","0.1404417","0.0196626","0.0393252","0.2553485"
"8.45","1694.586","0.1405833","0.0125736","0.0251472","0.2556061","8.45","2523.175","0.140725","0.0195486","0.0390972","0.2558636","8.45","2513.643","0.1406083","0.0196864","0.0393728","0.2556515"
"8.46","1695.914","0.14075","0.0125765","0.025153","0.2559091","8.46","2525.26","0.1408917","0.019571","0.039142","0.2561667","8.46","2515.753","0.140775","0.0197096","0.0394192","0.2559545"
"8.47","1697.239","0.1409167","0.0125805","0.025161","0.2562121","8.47","2527.343","0.1410583","0.019595","0.03919","0.2564697","8.47","2517.861","0.1409417","0.0197323","0.0394646","0.2562576"
"8.48","1698.56","0.1410833","0.0125863","0.0251726","0.2565151","8.48","2529.424","0.1412333","0.0196193","0.0392386","0.2567879","8.48","2519.966","0.1411083","0.0197546","0.0395092","0.2565606"
"8.49","1699.878","0.14125","0.012594","0.025188","0.2568182","8.49","2531.504","0.1414","0.019643","0.039286","0.2570909","8.49","2522.068","0.141275","0.0197771","0.0395542","0.2568636"
"8.5","1701.195","0.1414167","0.0126038","0.0252076","0.2571212","8.5","2533.583","0.1415667","0.0196662","0.0393324","0.2573939","8.5","2524.169","0.1414417","0.0197999","0.0395998","0.2571667"
"8.51","1702.51","0.1415833","0.0126152","0.0252304","0.2574242","8.51","2535.662","0.141725","0.0196895","0.039379","0.2576818","8.51","2526.268","0.1416083","0.0198222","0.0396444","0.2574697"
"8.52","1703.825","0.14175","0.0126268","0.0252536","0.2577273","8.52","2537.743","0.1418917","0.019713","0.039426","0.2579848","8.52","2528.365","0.141775","0.0198429","0.0396858","0.2577727"
"8.53","1705.14","0.1419167","0.0126381","0.0252762","0.2580303","8.53","2539.827","0.1420667","0.0197364","0.0394728","0.258303","8.53","2530.46","0.1419417","0.0198618","0.0397236","0.2580757"
"8.54","1706.453","0.142075","0.0126492","0.0252984","0.2583182","8.54","2541.913","0.142225","0.0197589","0.0395178","0.2585909","8.54","2532.554","0.1421083","0.0198794","0.0397588","0.2583788"
"8.55","1707.763","0.14225","0.0126605","0.025321","0.2586364","8.55","2544","0.1423917","0.0197801","0.0395602","0.2588939","8.55","2534.649","0.142275","0.0198962","0.0397924","0.2586818"
"8.56","1709.068","0.1424167","0.0126721","0.0253442","0.2589394","8.56","2546.086","0.1425583","0.0198","0.0396","0.259197","8.56","2536.744","0.1424417","0.0199122","0.0398244","0.2589849"
"8.57","1710.369","0.1425833","0.0126843","0.0253686","0.2592424","8.57","2548.171","0.1427333","0.0198184","0.0396368","0.2595152","8.57","2538.839","0.1426083","0.0199279","0.0398558","0.2592879"
"8.58","1711.667","0.14275","0.0126973","0.0253946","0.2595454","8.58","2550.255","0.1428917","0.0198354","0.0396708","0.2598031","8.58","2540.933","0.142775","0.0199443","0.0398886","0.2595909"
"8.59","1712.961","0.1429167","0.0127116","0.0254232","0.2598485","8.59","2552.339","0.1430583","0.0198515","0.039703","0.2601061","8.59","2543.028","0.1429417","0.019962","0.039924","0.259894"
"8.6","1714.253","0.1430833","0.0127272","0.0254544","0.2601515","8.6","2554.424","0.143225","0.0198679","0.0397358","0.2604091","8.6","2545.126","0.1431083","0.0199811","0.0399622","0.260197"
"8.61","1715.545","0.1432417","0.0127442","0.0254884","0.2604394","8.61","2556.512","0.1434","0.0198854","0.0397708","0.2607273","8.61","2547.227","0.143275","0.0200011","0.0400022","0.2605"
"8.62","1716.836","0.1434083","0.0127612","0.0255224","0.2607424","8.62","2558.601","0.1435667","0.0199044","0.0398088","0.2610303","8.62","2549.33","0.1434417","0.0200214","0.0400428","0.260803"
"8.63","1718.126","0.1435833","0.012777","0.025554","0.2610606","8.63","2560.692","0.1437333","0.0199238","0.0398476","0.2613333","8.63","2551.434","0.1436167","0.0200416","0.0400832","0.2611212"
"8.64","1719.413","0.14375","0.0127907","0.0255814","0.2613636","8.64","2562.783","0.1438917","0.0199428","0.0398856","0.2616212","8.64","2553.538","0.143775","0.0200618","0.0401236","0.2614091"
"8.65","1720.698","0.1439167","0.0128026","0.0256052","0.2616667","8.65","2564.875","0.1440583","0.019961","0.039922","0.2619242","8.65","2555.641","0.1439417","0.0200817","0.0401634","0.2617121"
"8.66","1721.982","0.1440833","0.0128128","0.0256256","0.2619697","8.66","2566.966","0.144225","0.0199779","0.0399558","0.2622273","8.66","2557.747","0.1441083","0.020101","0.040202","0.2620152"
"8.67","1723.264","0.14425","0.0128219","0.0256438","0.2622727","8.67","2569.055","0.1443917","0.0199934","0.0399868","0.2625303","8.67","2559.854","0.144275","0.0201192","0.0402384","0.2623182"
"8.68","1724.546","0.1444167","0.012831","0.025662","0.2625758","8.68","2571.14","0.1445583","0.0200079","0.0400158","0.2628333","8.68","2561.963","0.1444417","0.0201361","0.0402722","0.2626212"
"8.69","1725.825","0.1445833","0.0128407","0.0256814","0.2628788","8.69","2573.222","0.144725","0.0200222","0.0400444","0.2631364","8.69","2564.073","0.1446083","0.0201515","0.040303","0.2629242"
"8.7","1727.1","0.14475","0.0128507","0.0257014","0.2631818","8.7","2575.3","0.1448917","0.0200374","0.0400748","0.2634394","8.7","2566.184","0.144775","0.0201652","0.0403304","0.2632273"
"8.71","1728.371","0.1449167","0.0128605","0.025721","0.2634848","8.71","2577.375","0.1450583","0.0200545","0.040109","0.2637424","8.71","2568.296","0.1449417","0.020178","0.040356","0.2635303"
"8.72","1729.637","0.1450833","0.0128705","0.025741","0.2637879","8.72","2579.445","0.145225","0.0200734","0.0401468","0.2640454","8.72","2570.41","0.1451083","0.0201916","0.0403832","0.2638333"
"8.73","1730.897","0.14525","0.0128813","0.0257626","0.2640909","8.73","2581.514","0.1453917","0.020094","0.040188","0.2643485","8.73","2572.525","0.145275","0.0202069","0.0404138","0.2641363"
"8.74","1732.152","0.1454167","0.0128923","0.0257846","0.2643939","8.74","2583.581","0.1455667","0.0201161","0.0402322","0.2646667","8.74","2574.638","0.1454417","0.0202245","0.040449","0.2644394"
"8.75","1733.403","0.1455833","0.0129025","0.025805","0.264697","8.75","2585.647","0.145725","0.020139","0.040278","0.2649545","8.75","2576.748","0.1456083","0.0202443","0.0404886","0.2647424"
"8.76","1734.652","0.14575","0.0129122","0.0258244","0.265","8.76","2587.712","0.1458917","0.0201624","0.0403248","0.2652576","8.76","2578.855","0.145775","0.0202659","0.0405318","0.2650455"
"8.77","1735.899","0.1459167","0.0129217","0.0258434","0.265303","8.77","2589.776","0.1460583","0.0201857","0.0403714","0.2655606","8.77","2580.961","0.1459417","0.0202884","0.0405768","0.2653485"
"8.78","1737.145","0.1460833","0.0129314","0.0258628","0.2656061","8.78","2591.841","0.146225","0.0202084","0.0404168","0.2658637","8.78","2583.066","0.1461083","0.0203111","0.0406222","0.2656515"
"8.79","1738.388","0.14625","0.0129411","0.0258822","0.2659091","8.79","2593.906","0.1464","0.0202312","0.0404624","0.2661818","8.79","2585.171","0.146275","0.0203339","0.0406678","0.2659546"
"8.8","1739.625","0.1464167","0.012951","0.025902","0.2662121","8.8","2595.974","0.1465583","0.0202544","0.0405088","0.2664697","8.8","2587.275","0.1464417","0.0203571","0.0407142","0.2662576"
"8.81","1740.856","0.1465833","0.0129608","0.0259216","0.2665152","8.81","2598.043","0.146725","0.0202778","0.0405556","0.2667727","8.81","2589.38","0.1466083","0.0203809","0.0407618","0.2665606"
"8.82","1742.081","0.14675","0.0129703","0.0259406","0.2668182","8.82","2600.113","0.1468917","0.0203014","0.0406028","0.2670758","8.82","2591.484","0.146775","0.0204056","0.0408112","0.2668636"
"8.83","1743.3","0.1469167","0.0129798","0.0259596","0.2671212","8.83","2602.182","0.1470667","0.0203244","0.0406488","0.2673939","8.83","2593.589","0.1469417","0.0204312","0.0408624","0.2671667"
"8.84","1744.51","0.147075","0.0129895","0.025979","0.2674091","8.84","2604.248","0.147225","0.0203461","0.0406922","0.2676818","8.84","2595.695","0.1471083","0.0204579","0.0409158","0.2674697"
"8.85","1745.71","0.14725","0.0129993","0.0259986","0.2677273","8.85","2606.313","0.1473917","0.0203671","0.0407342","0.2679848","8.85","2597.8","0.147275","0.0204853","0.0409706","0.2677727"
"8.86","1746.901","0.1474167","0.0130089","0.0260178","0.2680303","8.86","2608.377","0.1475583","0.0203882","0.0407764","0.2682879","8.86","2599.903","0.1474417","0.0205135","0.041027","0.2680758"
"8.87","1748.085","0.1475833","0.0130187","0.0260374","0.2683333","8.87","2610.443","0.1477333","0.0204094","0.0408188","0.268606","8.87","2602.005","0.1476083","0.0205419","0.0410838","0.2683788"
